class,text
POS,﻿الحمد لله نامل من الله ان يمن علينا بالهدايه
POS,يا رب إجعلنا من الصالحين
POS,صار بدها بطارية التقوى شحن
POS,ثبتنا يارب على صلاة التراويح
POS,﻿الخشوع إحساس جميل جد أمام الله القلب يحب و الدمع صافي و متعه و بعد الصلاة راحه فائقه أتمنى لكل المسلمين هذا الخشوع
POS,﻿ما أجمل الحب و الأخوة في الله أن نخاف على بعضنا حتى في علاقتنا مع ربنا شئ رائع جدا
POS,الله هو الرزاق ذو القوة المتين
POS,الله يزيدك من العلم ما تنتفع به الامه
POS,﻿الحمد لله على نعمة الإسلام
POS,﻿الحمد لله على نعمه التي لا تحصى الحمد لله الذي تكفل برزقي الحمد لله لانه رب يستحق الحمد على السراء و الضراء
POS,﻿اللهم اغننا بحلالك عن حرامك و اغننا بفضلك عمن سواك
POS,سبحان الله قادر على كل شىء
POS,تمت ترقية الحجز من غرفتين عادية إلى جناح النيل (الفاخر) بنفس السعر
POS,النطافة وحرص العاملين عليها
POS,وسع الغرفة ونظافتها
POS,حسن الاستقبال من بعض موظفي الاستقبال
POS,النظافة والفخامة في الغرفة والتعامل الراقي من العاملين بالاستقبال وخصوصاً الاستاذ كريم والاستاذ فتحي اللي فعلاً كانوا واجهه مشرفه للفندق بإبتسامتهم وتعاملهم
POS,فندق ستجد فيه كل ما تحتاج اليه من مطاعم وصيدلية وسينما وكافيهات وصالون حلاقة وغير
POS,الافطاركان جيد ولذيذ ومتنوع
POS,موقع ممتاز
POS,عمليه الدخول والخروج سهله واحترافيه في العمل
POS,نظافه المكان والتنظيف
POS,سوف اكرر هذا الفندق
POS,تعامل بعض الموظفين الأكثر من رائع
POS,موقع الفندق بالقرب من النيل رائع
POS,جو الحديقه والفندق في الليل ممتاز
POS,المسبح والنادي الصحي الأكثر من رائع
POS,تعامل موظفات بشكل ممتاز
POS,شكر خاص لوظفات سهام و بسمة ودعاء
POS,خدمة الغرف ممتازة
POS,الفطار ممتاز جدا
POS,موظفيين المطعم محترفيين ومبتسمين
POS,الموقع ممتاز وقريب من وسط البلد
POS,فيه حراسة كتير قدام الفندق وآمان
POS,نظافة الغرفة وترتيبها ممتاز جدا
POS,البوفيه الخاص بالافطار ممتاز ويحتوي على اصناف متعددة ومتنوعة
POS,الطاقم ذو اخلاق عالية ومتعاون
POS,اجراءات التسجيل عند الوصول كانت سريعه وغير معقده لم تستغرق خمس دقائق وبالمناسبة الشكر الجزيل لموظف الاستقبال
POS,اجمل فندق في القاهرة مناسب جدا للعوائل  قيمته جيده والموقع   ووجود مول وسينما ومجمع مطاعم في الفندق
POS,احترافية العاملين والتميز بالخدمة وسرعة تلبية الطلبات  بخدمة الغرف وهنا تحسن ملحوظ
POS,احترام الموظفين بالفندق من بوابة الدخول حتى الخروج مره ثانيه بدون استثناء للكل
POS,الراحه فالغرفه
POS,احسن ما يميز الفندق خدمة العملاء ، تسجيل الدخول كان سريع و سمحوا لنا بدخول الغرفة قبل موعد الشك ان دون أي رسوم اضافيه ، قدموا لنا هديه ترحيبيه لأنها اول زيارة لي للفندق، الاطمئنان المستمر على العميل بشكل اشعرني اني عميل مميز
POS,الاثاث جديد تقريبا و السرير مريح جدا
POS,الفندق جميل والخدمة جميلة
POS,وسع الغرف نوعاا ما جيد والموظفه بالاستقبال كان تعاملها جميل وتدل على تعاونها معانا
POS,يتميز بموقعه وقربه من الخدمات واماكن الترفيه والتسوق
POS,دمتم بخير
POS,يعطيكم العافيه فندق جميل
POS,يفووز بافضل واحسن فندق في القاهره من عدة نواحي الاستقبال الموظفين المعامله و النظافه وجهتي المعتاده للفيرمونت نيل ستي بالقاهره
POS,ودودين ضحكة العاملين وابتسامتهم الدائمة
POS,اكرر شكري وكل شي رائع ومتميز
POS,هذا الفندق من أحسن و اجمل الفنادق اللي قومة بزيارتها لأنه يطل علي النيل و اجمل وارق معامله من الذين يعملون بالفندق وأنصح كل من يقيم بمصر الحضور للفندق و الاستمتاع والاسترخاء فيه تحيا مصر و بصراحة كل شيء جميل ورخيص ونطيف
POS,هنالك مشاريع لتطوير كامل الفندق والغرف وأتوقع أن يعود لسابق عهده من فخامة
POS,هو فندقى المفضل وهو من ازوره اولا عند وصولى الى مصر احس فيه براحة نفسيه تحياتى لهم ومزيد من الازدهار والتقدم
POS,والحديقة الجيم وحمام السباحه ممتازين
POS,والله السرير مريح جدا
POS,والله دعاء وبسمه ما قصروا
POS,هدوء وامن الفندق جيدين
POS,هدوء وتعامل راقي
POS,هدوء ومافي ازعاج
POS,هدوء و نظافه وواي فاي سريع جدا وشاورما مطعم ليالي مصريه بالفندق لذيييييذه جدا
POS,هذا الصرح وهذا الفندق الرائع و المتميز بكل ما تعنيه الكلمه في كل المرافق و طاقم العمل والنظافه والراحه والجمال
POS,واتمنى يصل سلامي وتحيتي لكل شخص في هذا الفندق
POS,فلكم مني الحيه
POS,نشكر كل شخص يعمل في هذا الفندق من اصغر موظف او عامل الي اكبر موظف او اداره
POS,الفندق اغلب النزلاء خليجين ومصريين وعرب
POS,و بعض من الاجانب
POS,نعم و الخدمة ممتازة و اشكر الجميع
POS,نعم و متنوع
POS,نعم و ممتازة جدا
POS,نعم  جداااااا شكر
POS,نعم  كل شيئ كان رائعا
POS,نفس سرير بيتنا
POS,نوعية الأثاث وجميع مرفقات الفندق ممتازة
POS,نعم جيد الفندق
POS,نعم كان الافطار جيد وكان السرير مريح
POS,نعم كان الافطار رائع
POS,نعم كان الافطار رائع و الإقامة مريحة
POS,نعم كان الافطار لذيذاً
POS,نعم كان الافطار لذيذ
POS,نعم كان جميل ومرتب والمكان ذو مستوى راقي و عالي الجوده و انصح بالإقامة فيه كما نأمل النظر بالحصول على عروض ذات مستوى أعلى لكون المكان يستحق الزيارة لعدة مرات ونشكر لكم اهتمامكم و تلبيتكم لرغبة عملاء الموقع
POS,نعم كان مريح
POS,نعم  كانا مريحين   وشكراً لكم على ترقيتي إلى سويت
POS,نعم كل شي جميل و رائع
POS,نعم كل شي لذيذ ومريح و وجود المول و السينما و المطاعم وكل شي جميل
POS,نعم لا اخطاء ف الافطار
POS,نعم لذيذ والسرير رائع ومريح
POS,نعم لذيذا والسرير مريحا
POS,نعم مريحا
POS,نعم مكان الاقامه مناسب جداً وانصح به في الاول كنت متخوف وحجزت يومين بس ومددت مع الأخت سهام
POS,متعاونون اللي بالاستقبال  وطيبيين
POS,متكامل الخدمات وهادى
POS,متكامل من كل شئ
POS,متكامل    الخدمات
POS,متميز في الخدمات ووجود الكثير من المطاعم والمرافق داخله
POS,متواضع جدا مقابل القيمة
POS,متوسط عند الأماكن السياحية
POS,متوسط في اماكن القريبه
POS,متوفر كل شي
POS,مجاورة المول جميلة
POS,محتويات الفندق جيدة
POS,محلات كثيره بالفندق ممتازة
POS,كل ما في الفندق أعجبني
POS,كل ما في الفندق رائع
POS,كل ما في الفندق مطاعم مول سينما غرفه جميعها توب    الطاقم محترف و يبحث عن راحتك
POS,كل ماتحتاجه تجده في مكان الاقامه مول صغير بنك صالون
POS,كل ما في الفندق اعجبني بدأً من موظفي الاستقبال وعلى رأسهم الاخت عزه و الاخ سامح وكذلك نظافة الغرف والفندق عموماً ولا انسى الاخت بسمة مسؤلة العلاقات بالفندق واتمنى ان لا اكون قد نسيت احد
POS,كل ما في الفندق رائع
POS,كل ما في المكان جيد
